PitcherID,Season,PitcherTeam,FB,GB,IFFB,LD,Center,Oppo,Pull,Barrel,FlareBurner,SolidContact,Topped,Under,Weak,xwOBAcon
606930,2018,MIL,23.0,75.0,12.0,37.0,50.0,37.0,54.0,9.0,41.0,3.0,57.0,30.0,3.0,0.35151748251748255
606930,2019,KC,9.0,22.0,3.0,10.0,8.0,12.0,23.0,5.0,9.0,0.0,20.0,10.0,0.0,0.3861136363636364
606930,2019,MIL,12.0,29.0,2.0,19.0,16.0,18.0,28.0,3.0,21.0,3.0,22.0,12.0,1.0,0.3847741935483871
606930,2020,LAA,9.0,20.0,3.0,16.0,21.0,9.0,18.0,3.0,12.0,5.0,16.0,11.0,1.0,0.4311875
606930,2021,NYM,19.0,28.0,2.0,7.0,19.0,19.0,18.0,7.0,9.0,3.0,21.0,12.0,4.0,0.4070357142857143
606930,2021,TOR,4.0,9.0,3.0,11.0,10.0,10.0,7.0,1.0,10.0,0.0,9.0,7.0,0.0,0.340037037037037
606930,2022,DET,15.0,36.0,2.0,16.0,17.0,22.0,30.0,5.0,16.0,6.0,28.0,12.0,2.0,0.3378405797101449
606930,2022,NYY,1.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.311
606944,2018,BAL,12.0,18.0,7.0,18.0,20.0,14.0,18.0,8.0,16.0,2.0,13.0,16.0,0.0,0.4577818181818182
606944,2020,BAL,3.0,4.0,0.0,5.0,6.0,0.0,6.0,0.0,4.0,3.0,2.0,3.0,0.0,0.4090833333333333
606959,2017,CIN,20.0,40.0,7.0,20.0,27.0,16.0,41.0,4.0,22.0,7.0,28.0,21.0,2.0,0.3753452380952381
606959,2019,PIT,9.0,16.0,0.0,8.0,10.0,7.0,16.0,4.0,5.0,2.0,14.0,6.0,0.0,0.3826774193548387
606965,2016,HOU,66.0,96.0,31.0,88.0,82.0,70.0,117.0,11.0,80.0,12.0,73.0,87.0,9.0,0.3370183823529412
606965,2017,HOU,51.0,77.0,21.0,39.0,47.0,43.0,84.0,12.0,32.0,12.0,59.0,62.0,8.0,0.33654594594594595
606965,2018,HOU,37.0,48.0,12.0,32.0,34.0,38.0,54.0,8.0,30.0,7.0,30.0,42.0,8.0,0.345752
606965,2019,HOU,60.0,70.0,23.0,49.0,56.0,58.0,87.0,17.0,49.0,7.0,46.0,73.0,8.0,0.358305
606965,2020,HOU,1.0,6.0,2.0,4.0,3.0,2.0,8.0,1.0,4.0,0.0,4.0,3.0,1.0,0.37461538461538463
606965,2021,ARI,9.0,10.0,0.0,8.0,11.0,5.0,11.0,5.0,9.0,0.0,6.0,7.0,0.0,0.5401851851851852
606965,2022,ARI,12.0,15.0,2.0,8.0,7.0,9.0,21.0,6.0,5.0,4.0,13.0,9.0,0.0,0.3900540540540541
606965,2022,PHI,4.0,7.0,2.0,3.0,3.0,6.0,7.0,2.0,5.0,0.0,5.0,4.0,0.0,0.4624375
606983,2016,WSH,17.0,25.0,4.0,13.0,11.0,19.0,29.0,3.0,13.0,5.0,18.0,14.0,1.0,0.3512777777777778
606983,2017,WSH,12.0,26.0,7.0,14.0,14.0,26.0,18.0,1.0,14.0,1.0,19.0,19.0,4.0,0.3142758620689655
606983,2018,WSH,12.0,19.0,3.0,18.0,8.0,19.0,22.0,1.0,14.0,2.0,18.0,16.0,1.0,0.3151730769230769
606993,2022,ARI,2.0,3.0,1.0,3.0,4.0,3.0,2.0,0.0,4.0,1.0,1.0,1.0,2.0,0.4208888888888889
606995,2018,CHC,10.0,12.0,0.0,7.0,6.0,8.0,7.0,1.0,8.0,3.0,9.0,8.0,0.0,0.3208965517241379
606996,2020,BOS,12.0,16.0,2.0,14.0,12.0,15.0,17.0,6.0,11.0,6.0,10.0,8.0,2.0,0.5906976744186047
607030,2018,ATL,1.0,2.0,0.0,2.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.4518000000000001
607054,2018,BAL,1.0,3.0,0.0,3.0,2.0,0.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,0.7372857142857142
607054,2021,MIL,0.0,4.0,1.0,3.0,2.0,1.0,5.0,0.0,3.0,1.0,2.0,1.0,1.0,0.406
607054,2022,MIL,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.23766666666666666
607067,2015,SD,18.0,47.0,1.0,29.0,36.0,25.0,34.0,11.0,20.0,5.0,34.0,20.0,2.0,0.40075
607067,2016,MIA,1.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,0.2551666666666667
607067,2016,SD,57.0,150.0,18.0,89.0,91.0,99.0,124.0,14.0,83.0,23.0,103.0,74.0,11.0,0.37450974025974026
607067,2020,CHC,13.0,22.0,3.0,12.0,16.0,15.0,19.0,3.0,14.0,2.0,18.0,12.0,1.0,0.38142000000000004
607067,2021,MIL,10.0,4.0,2.0,3.0,7.0,3.0,9.0,3.0,4.0,0.0,1.0,10.0,1.0,0.42689473684210527
607068,2015,MIA,3.0,8.0,1.0,4.0,6.0,4.0,6.0,0.0,5.0,1.0,4.0,4.0,1.0,0.37406666666666666
607074,2015,CWS,73.0,190.0,18.0,108.0,105.0,125.0,146.0,19.0,94.0,19.0,145.0,80.0,16.0,0.36974530831099195
607074,2016,CWS,109.0,214.0,30.0,133.0,121.0,174.0,191.0,22.0,127.0,27.0,162.0,113.0,9.0,0.36638478260869567
607074,2017,CWS,42.0,84.0,8.0,53.0,56.0,45.0,69.0,14.0,50.0,9.0,60.0,45.0,9.0,0.38101069518716574
607074,2018,CWS,102.0,147.0,31.0,73.0,102.0,93.0,153.0,18.0,84.0,19.0,110.0,110.0,12.0,0.31913314447592067
607074,2019,CWS,18.0,40.0,7.0,29.0,24.0,27.0,43.0,7.0,18.0,7.0,34.0,25.0,3.0,0.365968085106383
607074,2020,CWS,5.0,7.0,5.0,8.0,9.0,6.0,10.0,2.0,6.0,3.0,5.0,9.0,0.0,0.40176
607074,2021,CWS,91.0,118.0,31.0,64.0,98.0,91.0,115.0,20.0,70.0,17.0,77.0,107.0,13.0,0.3414342105263158
607074,2022,SF,123.0,147.0,41.0,106.0,118.0,140.0,159.0,27.0,110.0,22.0,96.0,141.0,21.0,0.33992086330935256
607162,2017,KC,4.0,14.0,1.0,6.0,9.0,3.0,13.0,2.0,5.0,2.0,12.0,4.0,0.0,0.38724
607179,2020,OAK,9.0,11.0,3.0,10.0,10.0,10.0,13.0,4.0,8.0,1.0,9.0,9.0,1.0,0.392375
607179,2021,ARI,1.0,3.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.6938
607179,2021,OAK,4.0,3.0,0.0,4.0,4.0,2.0,5.0,2.0,1.0,3.0,1.0,3.0,1.0,0.5261818181818182
607179,2022,WSH,41.0,40.0,10.0,22.0,28.0,40.0,44.0,8.0,26.0,10.0,27.0,40.0,2.0,0.34900884955752215
607188,2017,TB,46.0,92.0,31.0,68.0,62.0,69.0,104.0,15.0,57.0,19.0,63.0,69.0,13.0,0.3596440677966102
607188,2018,TB,58.0,69.0,19.0,49.0,42.0,54.0,77.0,17.0,47.0,15.0,55.0,56.0,5.0,0.3837230769230769
607188,2019,MIL,8.0,14.0,2.0,10.0,8.0,13.0,13.0,6.0,8.0,0.0,12.0,6.0,1.0,0.49969696969696975
607188,2019,TB,5.0,13.0,3.0,8.0,8.0,8.0,13.0,2.0,7.0,1.0,10.0,7.0,2.0,0.33396551724137935
607188,2021,ARI,35.0,44.0,5.0,23.0,28.0,32.0,47.0,10.0,24.0,10.0,30.0,28.0,5.0,0.35385046728971964
607192,2016,PIT,10.0,32.0,5.0,18.0,21.0,16.0,28.0,2.0,15.0,3.0,20.0,11.0,2.0,0.3495849056603773
607192,2017,PIT,53.0,89.0,14.0,47.0,66.0,57.0,78.0,15.0,56.0,10.0,65.0,46.0,7.0,0.40873869346733666
607192,2018,PIT,25.0,78.0,1.0,32.0,45.0,34.0,57.0,8.0,32.0,4.0,64.0,25.0,1.0,0.3491492537313433
607192,2018,TB,33.0,61.0,11.0,34.0,31.0,37.0,68.0,18.0,27.0,10.0,51.0,31.0,2.0,0.42026618705035973
607192,2019,TB,26.0,70.0,16.0,28.0,36.0,43.0,61.0,8.0,28.0,6.0,57.0,37.0,4.0,0.3071642857142857
607192,2020,TB,34.0,51.0,9.0,31.0,47.0,34.0,43.0,11.0,31.0,9.0,37.0,32.0,4.0,0.4002903225806452
607192,2021,TB,49.0,86.0,12.0,43.0,60.0,52.0,78.0,17.0,39.0,12.0,65.0,52.0,4.0,0.3604656084656085
607192,2022,TB,5.0,5.0,0.0,4.0,3.0,2.0,9.0,3.0,5.0,2.0,2.0,2.0,0.0,0.5774285714285714
607200,2017,WSH,10.0,34.0,0.0,8.0,12.0,18.0,22.0,4.0,13.0,3.0,22.0,4.0,4.0,0.44974
607200,2018,WSH,29.0,81.0,3.0,36.0,29.0,37.0,57.0,13.0,35.0,14.0,62.0,16.0,7.0,0.4258639455782313
607200,2019,WSH,47.0,133.0,11.0,67.0,73.0,71.0,114.0,19.0,67.0,20.0,94.0,38.0,14.0,0.4004126984126984
607200,2020,WSH,35.0,94.0,3.0,37.0,50.0,41.0,77.0,14.0,36.0,7.0,77.0,28.0,4.0,0.36230722891566264
607200,2021,WSH,91.0,210.0,18.0,90.0,148.0,114.0,147.0,38.0,100.0,21.0,144.0,76.0,29.0,0.39588970588235295
607200,2022,WSH,101.0,180.0,31.0,109.0,119.0,113.0,189.0,34.0,116.0,21.0,131.0,102.0,17.0,0.3884418052256532
607215,2017,KC,16.0,26.0,6.0,19.0,21.0,23.0,23.0,2.0,23.0,4.0,18.0,18.0,2.0,0.3683880597014925
607215,2018,KC,54.0,97.0,16.0,52.0,56.0,67.0,80.0,17.0,52.0,18.0,70.0,55.0,4.0,0.3934861111111111
607215,2019,KC,24.0,31.0,8.0,24.0,24.0,23.0,40.0,11.0,19.0,8.0,25.0,22.0,2.0,0.43873563218390804
607216,2018,ARI,4.0,4.0,1.0,1.0,2.0,3.0,5.0,0.0,2.0,1.0,3.0,4.0,0.0,0.2004
607216,2021,BAL,4.0,12.0,2.0,3.0,7.0,5.0,9.0,2.0,3.0,0.0,10.0,5.0,1.0,0.2858095238095238
607216,2021,TB,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.211
607216,2022,BAL,49.0,75.0,11.0,43.0,51.0,50.0,77.0,13.0,42.0,11.0,55.0,50.0,7.0,0.34847752808988763
607219,2017,CIN,50.0,144.0,16.0,60.0,72.0,82.0,116.0,12.0,65.0,14.0,99.0,57.0,15.0,0.33164885496183205
607219,2018,CIN,112.0,226.0,31.0,113.0,124.0,120.0,188.0,39.0,114.0,23.0,169.0,114.0,14.0,0.3740380549682875
607219,2019,CIN,17.0,20.0,1.0,14.0,19.0,17.0,16.0,5.0,11.0,2.0,15.0,14.0,1.0,0.4635
607219,2020,CIN,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.47450000000000003
607219,2021,CIN,23.0,29.0,5.0,13.0,33.0,18.0,19.0,6.0,19.0,9.0,19.0,15.0,2.0,0.3927857142857143
607219,2021,MIL,1.0,4.0,0.0,2.0,1.0,2.0,4.0,2.0,2.0,0.0,3.0,0.0,0.0,0.6635714285714285
607219,2021,NYY,3.0,3.0,0.0,6.0,3.0,8.0,1.0,0.0,4.0,1.0,3.0,4.0,0.0,0.3495
607223,2019,CWS,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.14100000000000001
607229,2016,NYM,19.0,73.0,4.0,31.0,44.0,40.0,43.0,3.0,32.0,6.0,55.0,21.0,6.0,0.3325284552845529
607229,2017,NYM,82.0,213.0,18.0,104.0,119.0,126.0,171.0,21.0,103.0,19.0,152.0,83.0,27.0,0.3699777777777778
607229,2018,NYM,57.0,127.0,13.0,45.0,73.0,62.0,106.0,12.0,50.0,15.0,98.0,53.0,10.0,0.32921848739495796
607229,2019,NYM,41.0,85.0,15.0,47.0,62.0,60.0,66.0,7.0,44.0,10.0,67.0,50.0,7.0,0.3201189189189189
607229,2020,NYM,13.0,22.0,4.0,14.0,15.0,13.0,25.0,6.0,11.0,5.0,14.0,13.0,4.0,0.4501132075471698
607229,2021,NYM,20.0,45.0,5.0,22.0,31.0,21.0,40.0,5.0,26.0,2.0,33.0,20.0,6.0,0.3601195652173913
607229,2022,CHC,14.0,22.0,2.0,14.0,16.0,14.0,22.0,7.0,13.0,4.0,17.0,10.0,1.0,0.45198076923076924
607231,2016,ATL,30.0,67.0,12.0,41.0,41.0,43.0,66.0,11.0,43.0,8.0,45.0,33.0,6.0,0.41286301369863015
607231,2017,STL,10.0,29.0,4.0,11.0,14.0,15.0,25.0,2.0,10.0,3.0,24.0,13.0,2.0,0.31077777777777776
607231,2018,STL,67.0,155.0,21.0,90.0,80.0,104.0,147.0,16.0,90.0,24.0,108.0,78.0,12.0,0.33389024390243904
607231,2019,STL,26.0,81.0,14.0,54.0,54.0,48.0,72.0,5.0,48.0,5.0,69.0,41.0,5.0,0.3181271676300578
607231,2020,STL,6.0,24.0,1.0,5.0,13.0,8.0,15.0,1.0,10.0,3.0,15.0,4.0,2.0,0.3084571428571428
607231,2021,MIN,22.0,52.0,3.0,17.0,28.0,18.0,48.0,6.0,26.0,4.0,34.0,21.0,3.0,0.3296489361702128
607231,2021,STL,52.0,106.0,12.0,58.0,64.0,62.0,101.0,12.0,64.0,11.0,78.0,51.0,10.0,0.36901769911504423
607237,2017,CIN,64.0,94.0,10.0,48.0,47.0,59.0,97.0,16.0,59.0,18.0,61.0,51.0,10.0,0.4147767441860465
607237,2018,CIN,41.0,65.0,17.0,42.0,42.0,39.0,55.0,11.0,37.0,14.0,47.0,47.0,7.0,0.36171779141104293
607237,2019,CIN,25.0,71.0,5.0,28.0,31.0,34.0,64.0,5.0,31.0,8.0,52.0,25.0,5.0,0.3425079365079365
607237,2020,CIN,10.0,16.0,3.0,7.0,12.0,10.0,14.0,4.0,6.0,3.0,15.0,8.0,0.0,0.39163888888888887
607237,2021,CIN,23.0,64.0,11.0,27.0,35.0,31.0,59.0,12.0,33.0,9.0,45.0,22.0,4.0,0.399944
607237,2022,KC,28.0,44.0,10.0,28.0,30.0,29.0,50.0,7.0,25.0,4.0,30.0,39.0,5.0,0.29192727272727276
607259,2015,TEX,74.0,186.0,21.0,141.0,138.0,110.0,174.0,23.0,120.0,26.0,139.0,88.0,15.0,0.3793430656934306
607259,2016,TEX,31.0,69.0,9.0,30.0,41.0,42.0,56.0,10.0,29.0,10.0,56.0,28.0,3.0,0.35661029411764705
607259,2017,TEX,88.0,163.0,34.0,96.0,113.0,101.0,154.0,31.0,97.0,20.0,114.0,95.0,19.0,0.3848962765957447
607259,2022,SD,76.0,148.0,18.0,66.0,95.0,68.0,145.0,25.0,73.0,16.0,107.0,69.0,17.0,0.3416547231270359
607309,2015,TEX,10.0,26.0,9.0,19.0,15.0,20.0,20.0,6.0,19.0,2.0,19.0,16.0,2.0,0.384625
607309,2016,PHI,7.0,14.0,1.0,14.0,16.0,11.0,9.0,2.0,11.0,4.0,11.0,5.0,2.0,0.4107142857142857
607309,2016,TEX,9.0,5.0,0.0,7.0,6.0,7.0,8.0,2.0,5.0,2.0,4.0,8.0,0.0,0.4211904761904762
607320,2016,CLE,8.0,17.0,1.0,5.0,11.0,10.0,10.0,1.0,5.0,2.0,13.0,6.0,3.0,0.3327666666666667
607320,2017,CLE,7.0,43.0,5.0,23.0,23.0,21.0,34.0,0.0,26.0,2.0,28.0,14.0,8.0,0.32865384615384613
607352,2016,TOR,36.0,113.0,15.0,45.0,62.0,65.0,77.0,7.0,47.0,8.0,91.0,40.0,11.0,0.3134019607843137
607352,2017,TOR,67.0,212.0,18.0,79.0,98.0,89.0,176.0,20.0,90.0,15.0,150.0,72.0,25.0,0.3438924731182796
607352,2018,TOR,53.0,120.0,12.0,60.0,76.0,69.0,94.0,22.0,68.0,10.0,84.0,48.0,9.0,0.39399170124481325
607352,2019,HOU,11.0,25.0,1.0,13.0,15.0,12.0,23.0,5.0,17.0,4.0,17.0,6.0,1.0,0.44518
607352,2019,TOR,29.0,65.0,9.0,41.0,39.0,38.0,67.0,12.0,35.0,9.0,55.0,27.0,5.0,0.41734265734265735
607352,2020,HOU,3.0,9.0,0.0,7.0,6.0,7.0,6.0,1.0,7.0,1.0,7.0,3.0,0.0,0.41663157894736846
607352,2021,CHC,2.0,3.0,2.0,2.0,2.0,5.0,2.0,0.0,2.0,0.0,1.0,3.0,3.0,0.19233333333333336
607359,2015,TEX,15.0,26.0,1.0,23.0,15.0,25.0,22.0,8.0,16.0,3.0,18.0,15.0,3.0,0.4674126984126984
607359,2016,CHC,16.0,27.0,1.0,20.0,14.0,28.0,22.0,3.0,19.0,4.0,21.0,16.0,1.0,0.375484375
607359,2021,TEX,29.0,44.0,8.0,28.0,31.0,35.0,42.0,5.0,30.0,6.0,32.0,30.0,6.0,0.3292844036697248
607359,2022,TEX,4.0,10.0,3.0,2.0,6.0,3.0,10.0,1.0,3.0,1.0,7.0,5.0,2.0,0.25815789473684214
607374,2015,LAA,23.0,47.0,6.0,37.0,21.0,31.0,61.0,4.0,33.0,7.0,32.0,29.0,3.0,0.3686574074074074
607374,2016,LAA,59.0,70.0,22.0,44.0,54.0,58.0,83.0,23.0,34.0,7.0,45.0,59.0,5.0,0.41236994219653184
607374,2018,LAA,61.0,83.0,19.0,56.0,51.0,59.0,109.0,20.0,57.0,22.0,60.0,55.0,5.0,0.392648401826484
607374,2019,LAA,18.0,12.0,4.0,14.0,7.0,20.0,21.0,6.0,12.0,3.0,7.0,19.0,1.0,0.46475
607374,2020,PIT,9.0,13.0,4.0,15.0,14.0,9.0,18.0,3.0,11.0,5.0,8.0,12.0,2.0,0.40624390243902436
607374,2021,NYM,5.0,1.0,3.0,1.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,6.0,0.0,0.2619
607374,2021,SF,1.0,12.0,0.0,6.0,6.0,1.0,12.0,0.0,6.0,0.0,9.0,1.0,2.0,0.3571666666666667
607387,2018,TEX,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2395
607391,2019,NYM,7.0,22.0,2.0,23.0,11.0,20.0,23.0,2.0,19.0,5.0,16.0,11.0,1.0,0.4157037037037037
607391,2020,BOS,25.0,31.0,5.0,29.0,22.0,34.0,34.0,5.0,28.0,3.0,23.0,29.0,1.0,0.4258651685393259
607391,2021,TB,20.0,30.0,15.0,17.0,30.0,22.0,30.0,7.0,16.0,5.0,23.0,26.0,5.0,0.34685365853658534
607391,2022,TB,7.0,9.0,1.0,5.0,7.0,7.0,8.0,3.0,7.0,2.0,6.0,3.0,1.0,0.542409090909091
607405,2015,ATL,3.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,0.4606
607455,2017,ARI,22.0,30.0,6.0,19.0,21.0,21.0,34.0,3.0,15.0,9.0,21.0,23.0,5.0,0.34167105263157893
607455,2018,TB,7.0,21.0,5.0,10.0,9.0,14.0,20.0,2.0,10.0,4.0,15.0,10.0,1.0,0.3550952380952381
607455,2019,TB,7.0,4.0,1.0,4.0,7.0,2.0,7.0,3.0,2.0,2.0,4.0,5.0,0.0,0.4158125
607455,2020,TB,7.0,13.0,1.0,4.0,9.0,3.0,13.0,3.0,6.0,2.0,8.0,4.0,1.0,0.40845833333333337
607455,2021,NYM,8.0,11.0,1.0,9.0,9.0,10.0,10.0,2.0,9.0,2.0,8.0,7.0,1.0,0.4039655172413793
607455,2021,PIT,19.0,30.0,8.0,20.0,21.0,21.0,35.0,3.0,18.0,4.0,24.0,27.0,1.0,0.29512987012987013
607455,2022,NYY,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.5773333333333334
607455,2022,PIT,18.0,21.0,9.0,22.0,27.0,21.0,22.0,5.0,19.0,4.0,15.0,17.0,10.0,0.3886428571428571
607455,2022,TOR,4.0,8.0,0.0,5.0,6.0,5.0,6.0,1.0,7.0,1.0,5.0,2.0,1.0,0.4441176470588235
607457,2015,MIA,9.0,17.0,4.0,20.0,13.0,17.0,20.0,5.0,14.0,3.0,14.0,14.0,0.0,0.43182000000000004
607457,2016,MIA,22.0,81.0,8.0,36.0,40.0,49.0,58.0,3.0,37.0,5.0,61.0,30.0,6.0,0.3107676056338028
607457,2017,MIA,38.0,79.0,11.0,42.0,32.0,58.0,79.0,5.0,38.0,10.0,55.0,47.0,10.0,0.3244484848484848
607457,2018,MIA,38.0,70.0,13.0,25.0,37.0,39.0,63.0,7.0,36.0,2.0,50.0,44.0,4.0,0.3173076923076923
607457,2019,SF,6.0,12.0,0.0,3.0,5.0,8.0,8.0,3.0,4.0,2.0,7.0,2.0,1.0,0.4843157894736842
607457,2019,WSH,25.0,29.0,4.0,22.0,22.0,26.0,32.0,11.0,21.0,8.0,18.0,19.0,3.0,0.48732499999999995
607457,2021,MIN,10.0,9.0,4.0,9.0,11.0,6.0,15.0,4.0,5.0,2.0,8.0,11.0,2.0,0.371
607457,2022,LAA,9.0,6.0,2.0,7.0,8.0,4.0,12.0,4.0,7.0,0.0,5.0,8.0,0.0,0.38566666666666666
607468,2018,CIN,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.364
607468,2021,CIN,7.0,4.0,1.0,1.0,3.0,3.0,7.0,1.0,2.0,0.0,4.0,6.0,0.0,0.2833076923076923
607473,2017,NYM,21.0,57.0,3.0,22.0,31.0,31.0,41.0,6.0,26.0,3.0,40.0,23.0,4.0,0.3276470588235294
607473,2018,SEA,48.0,80.0,8.0,38.0,35.0,40.0,92.0,16.0,43.0,11.0,64.0,39.0,1.0,0.3889080459770115
607473,2019,SEA,10.0,28.0,6.0,10.0,11.0,14.0,27.0,5.0,15.0,1.0,21.0,11.0,1.0,0.3796481481481481
607481,2017,CWS,12.0,33.0,3.0,10.0,20.0,21.0,17.0,4.0,9.0,0.0,31.0,11.0,2.0,0.3335438596491228
607481,2018,CWS,10.0,61.0,3.0,24.0,26.0,34.0,38.0,7.0,26.0,6.0,50.0,7.0,2.0,0.3743061224489796
607481,2019,CWS,18.0,125.0,5.0,27.0,41.0,55.0,79.0,4.0,31.0,10.0,103.0,19.0,6.0,0.2605260115606936
607481,2020,CWS,3.0,13.0,0.0,3.0,8.0,5.0,6.0,1.0,2.0,1.0,13.0,2.0,0.0,0.34121052631578946
607481,2021,CWS,13.0,103.0,3.0,15.0,51.0,42.0,41.0,3.0,31.0,3.0,71.0,12.0,10.0,0.2835153846153846
607481,2022,CWS,7.0,48.0,0.0,20.0,15.0,28.0,32.0,5.0,17.0,2.0,40.0,6.0,5.0,0.3705866666666667
607536,2017,COL,86.0,288.0,27.0,109.0,133.0,159.0,203.0,22.0,110.0,28.0,194.0,95.0,44.0,0.3386369168356998
607536,2018,COL,123.0,283.0,50.0,139.0,172.0,165.0,235.0,30.0,145.0,24.0,214.0,151.0,21.0,0.3351931623931624
607536,2019,COL,78.0,167.0,19.0,89.0,98.0,86.0,168.0,31.0,82.0,24.0,123.0,75.0,15.0,0.4014371428571429
607536,2020,COL,40.0,121.0,9.0,62.0,69.0,52.0,110.0,13.0,62.0,12.0,85.0,41.0,18.0,0.3684718614718615
607536,2021,COL,86.0,168.0,25.0,89.0,114.0,91.0,163.0,30.0,78.0,19.0,140.0,87.0,14.0,0.36016847826086956
607536,2022,COL,152.0,244.0,29.0,141.0,166.0,131.0,269.0,55.0,147.0,37.0,172.0,130.0,24.0,0.37932566371681414
607555,2019,SEA,5.0,28.0,2.0,5.0,12.0,9.0,19.0,3.0,7.0,1.0,24.0,4.0,1.0,0.344975
607555,2020,SEA,6.0,12.0,2.0,7.0,9.0,4.0,14.0,0.0,8.0,1.0,10.0,7.0,0.0,0.32892307692307693
607560,2019,MIN,44.0,64.0,13.0,42.0,40.0,35.0,87.0,11.0,44.0,14.0,41.0,45.0,6.0,0.388223602484472
607560,2020,WSH,21.0,27.0,8.0,19.0,22.0,13.0,39.0,7.0,19.0,1.0,19.0,26.0,3.0,0.40304
607560,2021,WSH,26.0,44.0,11.0,20.0,22.0,20.0,59.0,7.0,21.0,5.0,25.0,32.0,11.0,0.3201089108910891
607572,2018,COL,4.0,8.0,1.0,2.0,7.0,2.0,6.0,0.0,2.0,2.0,5.0,6.0,0.0,0.23486666666666667
607572,2019,COL,15.0,23.0,4.0,13.0,10.0,20.0,25.0,3.0,12.0,6.0,16.0,14.0,2.0,0.3793207547169811
607572,2020,PIT,15.0,16.0,7.0,13.0,10.0,17.0,23.0,2.0,10.0,7.0,11.0,18.0,3.0,0.3640196078431373
607572,2021,PIT,30.0,46.0,11.0,17.0,30.0,24.0,50.0,9.0,26.0,5.0,29.0,30.0,5.0,0.3665288461538462
607572,2022,PIT,3.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.37766666666666665
607609,2022,MIA,3.0,7.0,1.0,4.0,7.0,2.0,6.0,3.0,5.0,1.0,5.0,1.0,0.0,0.5916666666666667
607625,2016,NYM,48.0,87.0,10.0,45.0,58.0,53.0,79.0,18.0,46.0,11.0,56.0,46.0,4.0,0.40225966850828726
607625,2017,NYM,80.0,138.0,19.0,87.0,99.0,68.0,133.0,19.0,89.0,19.0,101.0,78.0,14.0,0.380746875
607625,2018,NYM,67.0,131.0,15.0,64.0,77.0,81.0,106.0,16.0,68.0,7.0,102.0,67.0,9.0,0.3341040892193308
607625,2019,NYM,54.0,83.0,12.0,40.0,52.0,49.0,88.0,10.0,35.0,18.0,66.0,55.0,4.0,0.32425
607625,2020,NYM,20.0,51.0,3.0,27.0,30.0,21.0,50.0,9.0,30.0,4.0,39.0,17.0,2.0,0.4409702970297029
607625,2021,NYM,29.0,50.0,6.0,35.0,37.0,30.0,53.0,10.0,33.0,6.0,37.0,27.0,6.0,0.4013109243697479
607625,2022,NYM,50.0,84.0,11.0,37.0,52.0,53.0,77.0,15.0,51.0,3.0,56.0,46.0,11.0,0.35512087912087914
607644,2018,BAL,2.0,3.0,1.0,6.0,1.0,3.0,8.0,1.0,5.0,0.0,3.0,3.0,0.0,0.5096666666666666
607644,2019,BAL,151.0,149.0,47.0,125.0,127.0,155.0,190.0,32.0,103.0,34.0,105.0,180.0,17.0,0.3416602972399151
607644,2020,BAL,35.0,54.0,16.0,18.0,36.0,27.0,60.0,10.0,22.0,6.0,39.0,41.0,4.0,0.32
607644,2021,BAL,130.0,142.0,55.0,99.0,144.0,93.0,189.0,43.0,88.0,38.0,102.0,135.0,20.0,0.376906103286385
607644,2022,BAL,5.0,9.0,4.0,7.0,7.0,4.0,14.0,1.0,6.0,2.0,5.0,7.0,3.0,0.382875
607680,2021,NYM,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.065
607706,2016,TEX,7.0,9.0,0.0,2.0,4.0,1.0,13.0,2.0,4.0,1.0,6.0,4.0,1.0,0.4676111111111111
607727,2016,SD,2.0,4.0,1.0,5.0,5.0,3.0,4.0,1.0,3.0,2.0,2.0,4.0,0.0,0.418
607732,2019,PIT,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.06833333333333334
607755,2018,MIN,3.0,8.0,0.0,3.0,2.0,6.0,6.0,0.0,4.0,0.0,7.0,3.0,0.0,0.31657142857142856
